Anno;Comune;Provincia;Indice di dipendenza totale (o carico sociale) x 100
2011;ZERO BRANCO;TREVISO;48.26
2011;ANNONE VENETO;CITTA' METROPOLITANA DI VENEZIA;51.20
2011;CAMPAGNA LUPIA;CITTA' METROPOLITANA DI VENEZIA;46.95
2011;CAMPOLONGO MAGGIORE;CITTA' METROPOLITANA DI VENEZIA;47.26
2011;CAMPONOGARA;CITTA' METROPOLITANA DI VENEZIA;45.59
2011;CAORLE;CITTA' METROPOLITANA DI VENEZIA;56.12
2011;CAVARZERE;CITTA' METROPOLITANA DI VENEZIA;55.48
2011;CEGGIA;CITTA' METROPOLITANA DI VENEZIA;52.54
2011;CHIOGGIA;CITTA' METROPOLITANA DI VENEZIA;50.95
2011;CINTO CAOMAGGIORE;CITTA' METROPOLITANA DI VENEZIA;59.18
2011;CONA;CITTA' METROPOLITANA DI VENEZIA;47.17
2011;CONCORDIA SAGITTARIA;CITTA' METROPOLITANA DI VENEZIA;54.39
2011;DOLO;CITTA' METROPOLITANA DI VENEZIA;53.65
2011;ERACLEA;CITTA' METROPOLITANA DI VENEZIA;50.66
2011;FIESSO D'ARTICO;CITTA' METROPOLITANA DI VENEZIA;50.51
2011;FOSSALTA DI PIAVE;CITTA' METROPOLITANA DI VENEZIA;55.29
2011;FOSSALTA DI PORTOGRUARO;CITTA' METROPOLITANA DI VENEZIA;52.52
2011;FOSSO';CITTA' METROPOLITANA DI VENEZIA;48.52
2011;GRUARO;CITTA' METROPOLITANA DI VENEZIA;53.78
2011;IESOLO;CITTA' METROPOLITANA DI VENEZIA;51.94
2011;MARCON;CITTA' METROPOLITANA DI VENEZIA;44.12
2011;MARTELLAGO;CITTA' METROPOLITANA DI VENEZIA;52.35
2011;MEOLO;CITTA' METROPOLITANA DI VENEZIA;53.90
2011;MIRA;CITTA' METROPOLITANA DI VENEZIA;52.34
2011;MIRANO;CITTA' METROPOLITANA DI VENEZIA;53.74
2011;MUSILE DI PIAVE;CITTA' METROPOLITANA DI VENEZIA;50.97
2011;NOALE;CITTA' METROPOLITANA DI VENEZIA;50.39
2011;NOVENTA DI PIAVE;CITTA' METROPOLITANA DI VENEZIA;48.88
2011;PIANIGA;CITTA' METROPOLITANA DI VENEZIA;46.69
2011;PORTOGRUARO;CITTA' METROPOLITANA DI VENEZIA;54.63
2011;PRAMAGGIORE;CITTA' METROPOLITANA DI VENEZIA;48.08
2011;QUARTO D'ALTINO;CITTA' METROPOLITANA DI VENEZIA;50.70
2011;SALZANO;CITTA' METROPOLITANA DI VENEZIA;47.25
2011;SAN DONA' DI PIAVE;CITTA' METROPOLITANA DI VENEZIA;50.39
2011;SAN MICHELE AL TAGLIAMENTO;CITTA' METROPOLITANA DI VENEZIA;57.52
2011;SANTA MARIA DI SALA;CITTA' METROPOLITANA DI VENEZIA;45.70
2011;SANTO STINO DI LIVENZA;CITTA' METROPOLITANA DI VENEZIA;51.61
2011;SCORZE';CITTA' METROPOLITANA DI VENEZIA;50.21
2011;SPINEA;CITTA' METROPOLITANA DI VENEZIA;57.24
2011;STRA;CITTA' METROPOLITANA DI VENEZIA;54.23
2011;TEGLIO VENETO;CITTA' METROPOLITANA DI VENEZIA;51.90
2011;TORRE DI MOSTO;CITTA' METROPOLITANA DI VENEZIA;52.06
2011;VENEZIA;CITTA' METROPOLITANA DI VENEZIA;64.23
2011;VENEZIA;CITTA' METROPOLITANA DI VENEZIA;64.23
2011;VIGONOVO;CITTA' METROPOLITANA DI VENEZIA;47.61
2011;CAVALLINO TREPORTI;CITTA' METROPOLITANA DI VENEZIA;49.56
2011;ABANO TERME;PADOVA;54.75
2011;AGNA;PADOVA;53.26
2011;ALBIGNASEGO;PADOVA;47.28
2011;ANGUILLARA VENETA;PADOVA;49.95
2011;ARQUA' PETRARCA;PADOVA;48.07
2011;ARRE;PADOVA;48.34
2011;ARZERGRANDE;PADOVA;44.95
2011;BAGNOLI DI SOPRA;PADOVA;55.70
2011;BAONE;PADOVA;46.61
2011;BARBONA;PADOVA;47.88
2011;BATTAGLIA TERME;PADOVA;57.99
2011;BOARA PISANI;PADOVA;47.78
2011;BORGORICCO;PADOVA;49.00
2011;BOVOLENTA;PADOVA;46.06
2011;BRUGINE;PADOVA;43.64
2011;CADONEGHE;PADOVA;52.68
2011;CAMPODARSEGO;PADOVA;49.56
2011;CAMPODORO;PADOVA;43.99
2011;CAMPOSAMPIERO;PADOVA;48.18
2011;CAMPO SAN MARTINO;PADOVA;51.85
2011;CANDIANA;PADOVA;51.81
2011;CARCERI;PADOVA;52.95
2011;CARMIGNANO DI BRENTA;PADOVA;56.24
2011;CARTURA;PADOVA;53.92
2011;CASALE DI SCODOSIA;PADOVA;49.69
2011;CASALSERUGO;PADOVA;47.97
2011;CASTELBALDO;PADOVA;58.42
2011;CERVARESE SANTA CROCE;PADOVA;48.54
2011;CINTO EUGANEO;PADOVA;53.78
2011;CITTADELLA;PADOVA;51.87
2011;CODEVIGO;PADOVA;45.68
2011;CONSELVE;PADOVA;53.17
2011;CORREZZOLA;PADOVA;50.22
2011;CURTAROLO;PADOVA;48.52
2011;ESTE;PADOVA;57.51
2011;FONTANIVA;PADOVA;53.49
2011;GALLIERA VENETA;PADOVA;50.34
2011;GALZIGNANO TERME;PADOVA;53.00
2011;GAZZO;PADOVA;47.82
2011;GRANTORTO;PADOVA;50.36
2011;GRANZE;PADOVA;47.88
2011;LEGNARO;PADOVA;47.09
2011;LIMENA;PADOVA;51.80
2011;LOREGGIA;PADOVA;42.78
2011;LOZZO ATESTINO;PADOVA;51.33
2011;MASERA' DI PADOVA;PADOVA;46.06
2011;MASI;PADOVA;49.20
2011;MASSANZAGO;PADOVA;42.44
2011;MEGLIADINO SAN FIDENZIO;PADOVA;48.63
2011;MEGLIADINO SAN VITALE;PADOVA;53.69
2011;MERLARA;PADOVA;53.98
2011;MESTRINO;PADOVA;47.31
2011;MONSELICE;PADOVA;55.29
2011;MONTAGNANA;PADOVA;56.00
2011;MONTEGROTTO TERME;PADOVA;52.75
2011;NOVENTA PADOVANA;PADOVA;50.68
2011;OSPEDALETTO EUGANEO;PADOVA;48.68
2011;PADOVA;PADOVA;59.06
2011;PERNUMIA;PADOVA;48.01
2011;PIACENZA D'ADIGE;PADOVA;62.03
2011;PIAZZOLA SUL BRENTA;PADOVA;54.71
2011;PIOMBINO DESE;PADOVA;50.71
2011;PIOVE DI SACCO;PADOVA;50.94
2011;POLVERARA;PADOVA;44.45
2011;PONSO;PADOVA;51.65
2011;PONTELONGO;PADOVA;54.96
2011;PONTE SAN NICOLO';PADOVA;48.91
2011;POZZONOVO;PADOVA;48.83
2011;ROVOLON;PADOVA;47.27
2011;RUBANO;PADOVA;48.87
2011;SACCOLONGO;PADOVA;52.47
2011;SALETTO;PADOVA;48.94
2011;SAN GIORGIO DELLE PERTICHE;PADOVA;48.27
2011;SAN GIORGIO IN BOSCO;PADOVA;47.73
2011;SAN MARTINO DI LUPARI;PADOVA;50.57
2011;SAN PIETRO IN GU;PADOVA;53.24
2011;SAN PIETRO VIMINARIO;PADOVA;45.50
2011;SANTA GIUSTINA IN COLLE;PADOVA;46.01
2011;SANTA MARGHERITA D'ADIGE;PADOVA;49.64
2011;SANT'ANGELO DI PIOVE DI SACCO;PADOVA;49.41
2011;SANT'ELENA;PADOVA;46.43
2011;SANT'URBANO;PADOVA;56.47
2011;SAONARA;PADOVA;49.77
2011;SELVAZZANO DENTRO;PADOVA;55.08
2011;SOLESINO;PADOVA;51.54
2011;STANGHELLA;PADOVA;50.93
2011;TEOLO;PADOVA;50.10
2011;TERRASSA PADOVANA;PADOVA;45.66
2011;TOMBOLO;PADOVA;49.90
2011;TORREGLIA;PADOVA;49.04
2011;TREBASELEGHE;PADOVA;48.99
2011;TRIBANO;PADOVA;51.11
2011;URBANA;PADOVA;49.97
2011;VEGGIANO;PADOVA;44.01
2011;VESCOVANA;PADOVA;50.48
2011;VIGHIZZOLO D'ESTE;PADOVA;48.97
2011;VIGODARZERE;PADOVA;50.27
2011;VIGONZA;PADOVA;49.59
2011;VILLA DEL CONTE;PADOVA;49.84
2011;VILLA ESTENSE;PADOVA;53.20
2011;VILLAFRANCA PADOVANA;PADOVA;49.14
2011;VILLANOVA DI CAMPOSAMPIERO;PADOVA;49.51
2011;VO;PADOVA;55.54
2011;DUE CARRARE;PADOVA;45.62
2011;ADRIA;ROVIGO;54.49
2011;ARIANO NEL POLESINE;ROVIGO;56.97
2011;ARQUA' POLESINE;ROVIGO;57.49
2011;BADIA POLESINE;ROVIGO;50.05
2011;BAGNOLO DI PO;ROVIGO;65.70
2011;BERGANTINO;ROVIGO;59.91
2011;BOSARO;ROVIGO;49.95
2011;CALTO;ROVIGO;56.38
2011;CANARO;ROVIGO;51.70
2011;CANDA;ROVIGO;53.17
2011;CASTELGUGLIELMO;ROVIGO;51.25
2011;CASTELMASSA;ROVIGO;64.05
2011;CASTELNOVO BARIANO;ROVIGO;59.47
2011;CENESELLI;ROVIGO;61.12
2011;CEREGNANO;ROVIGO;48.87
2011;CORBOLA;ROVIGO;57.84
2011;COSTA DI ROVIGO;ROVIGO;52.65
2011;CRESPINO;ROVIGO;68.67
2011;FICAROLO;ROVIGO;56.25
2011;FIESSO UMBERTIANO;ROVIGO;53.01
2011;FRASSINELLE POLESINE;ROVIGO;53.99
2011;FRATTA POLESINE;ROVIGO;50.93
2011;GAIBA;ROVIGO;61.93
2011;GAVELLO;ROVIGO;54.60
2011;GIACCIANO CON BARUCHELLA;ROVIGO;53.98
2011;GUARDA VENETA;ROVIGO;58.87
2011;LENDINARA;ROVIGO;58.02
2011;LOREO;ROVIGO;50.72
2011;LUSIA;ROVIGO;48.18
2011;MELARA;ROVIGO;58.35
2011;OCCHIOBELLO;ROVIGO;48.27
2011;PAPOZZE;ROVIGO;71.06
2011;PETTORAZZA GRIMANI;ROVIGO;51.42
2011;PINCARA;ROVIGO;50.59
2011;POLESELLA;ROVIGO;48.70
2011;PONTECCHIO POLESINE;ROVIGO;47.45
2011;PORTO TOLLE;ROVIGO;50.13
2011;ROSOLINA;ROVIGO;47.59
2011;ROVIGO;ROVIGO;52.19
2011;SALARA;ROVIGO;57.39
2011;SAN BELLINO;ROVIGO;54.08
2011;SAN MARTINO DI VENEZZE;ROVIGO;53.68
2011;STIENTA;ROVIGO;52.40
2011;TAGLIO DI PO;ROVIGO;52.30
2011;TRECENTA;ROVIGO;65.11
2011;VILLADOSE;ROVIGO;47.80
2011;VILLAMARZANA;ROVIGO;49.75
2011;VILLANOVA DEL GHEBBO;ROVIGO;45.91
2011;VILLANOVA MARCHESANA;ROVIGO;66.33
2011;PORTO VIRO;ROVIGO;49.35
2012;AFFI;VERONA;44.29
2012;ALBAREDO D'ADIGE;VERONA;53.96
2012;ANGIARI;VERONA;52.74
2012;ARCOLE;VERONA;53.39
2012;BADIA CALAVENA;VERONA;47.97
2012;BARDOLINO;VERONA;57.91
2012;BELFIORE;VERONA;56.19
2012;BEVILACQUA;VERONA;56.17
2012;BONAVIGO;VERONA;54.17
2012;BOSCHI SANT'ANNA;VERONA;53.47
2012;BOSCO CHIESANUOVA;VERONA;55.28
2012;BOVOLONE;VERONA;50.43
2012;BRENTINO BELLUNO;VERONA;48.80
2012;BRENZONE;VERONA;60.88
2012;BUSSOLENGO;VERONA;50.76
2012;BUTTAPIETRA;VERONA;47.92
2012;CALDIERO;VERONA;48.69
2012;CAPRINO VERONESE;VERONA;54.00
2012;CASALEONE;VERONA;54.34
2012;CASTAGNARO;VERONA;55.18
2012;CASTEL D'AZZANO;VERONA;50.17
2012;CASTELNUOVO DEL GARDA;VERONA;49.49
2012;CAVAION VERONESE;VERONA;47.09
2012;CAZZANO DI TRAMIGNA;VERONA;60.64
2012;CEREA;VERONA;51.95
2012;CERRO VERONESE;VERONA;51.98
2012;COLOGNA VENETA;VERONA;59.33
2012;COLOGNOLA AI COLLI;VERONA;49.59
2012;CONCAMARISE;VERONA;52.38
2012;COSTERMANO SUL GARDA;VERONA;45.25
2012;DOLCE';VERONA;54.53
2012;ERBE';VERONA;47.04
2012;ERBEZZO;VERONA;54.92
2012;FERRARA DI MONTE BALDO;VERONA;53.79
2012;FUMANE;VERONA;53.18
2012;GARDA;VERONA;55.28
2012;GAZZO VERONESE;VERONA;54.86
2012;GREZZANA;VERONA;50.18
2012;ILLASI;VERONA;51.83
2012;ISOLA DELLA SCALA;VERONA;52.04
2012;ISOLA RIZZA;VERONA;49.28
2012;LAVAGNO;VERONA;44.35
2012;LAZISE;VERONA;52.70
2012;LEGNAGO;VERONA;58.28
2012;MALCESINE;VERONA;61.30
2012;MARANO DI VALPOLICELLA;VERONA;56.42
2012;MEZZANE DI SOTTO;VERONA;58.53
2012;MINERBE;VERONA;54.39
2012;MONTECCHIA DI CROSARA;VERONA;49.69
2012;MONTEFORTE D'ALPONE;VERONA;55.06
2012;MOZZECANE;VERONA;44.67
2012;NEGRAR;VERONA;52.23
2012;NOGARA;VERONA;52.86
2012;NOGAROLE ROCCA;VERONA;50.11
2012;OPPEANO;VERONA;47.33
2012;PALU';VERONA;52.71
2012;PASTRENGO;VERONA;53.51
2012;PESCANTINA;VERONA;49.92
2012;PESCHIERA DEL GARDA;VERONA;58.91
2012;POVEGLIANO VERONESE;VERONA;48.90
2012;PRESSANA;VERONA;53.18
2012;RIVOLI VERONESE;VERONA;48.85
2012;RONCA';VERONA;48.23
2012;RONCO ALL'ADIGE;VERONA;56.18
2012;ROVERCHIARA;VERONA;50.00
2012;ROVEREDO DI GUA';VERONA;49.42
2012;ROVERE' VERONESE;VERONA;52.92
2012;SALIZZOLE;VERONA;49.60
2012;SAN BONIFACIO;VERONA;53.91
2012;SAN GIOVANNI ILARIONE;VERONA;45.61
2012;SAN GIOVANNI LUPATOTO;VERONA;54.67
2012;SANGUINETTO;VERONA;57.03
2012;SAN MARTINO BUON ALBERGO;VERONA;53.52
2012;SAN MAURO DI SALINE;VERONA;50.00
2012;SAN PIETRO DI MORUBIO;VERONA;53.56
2012;SAN PIETRO IN CARIANO;VERONA;55.35
2012;SANT'AMBROGIO DI VALPOLICELLA;VERONA;54.61
2012;SANT'ANNA D'ALFAEDO;VERONA;53.40
2012;SAN ZENO DI MONTAGNA;VERONA;51.54
2012;SELVA DI PROGNO;VERONA;55.39
2012;SOAVE;VERONA;50.74
2012;SOMMACAMPAGNA;VERONA;51.88
2012;SONA;VERONA;47.18
2012;SORGA';VERONA;50.36
2012;TERRAZZO;VERONA;62.46
2012;TORRI DEL BENACO;VERONA;52.74
2012;TREGNAGO;VERONA;54.03
2012;TREVENZUOLO;VERONA;53.18
2012;VALEGGIO SUL MINCIO;VERONA;47.39
2012;VELO VERONESE;VERONA;55.87
2012;VERONA;VERONA;59.12
2012;VERONELLA;VERONA;47.27
2012;VESTENANOVA;VERONA;46.68
2012;VIGASIO;VERONA;45.74
2012;VILLA BARTOLOMEA;VERONA;60.45
2012;VILLAFRANCA DI VERONA;VERONA;50.85
2012;ZEVIO;VERONA;49.90
2012;ZIMELLA;VERONA;48.76
2012;AGUGLIARO;VICENZA;44.13
2012;ALBETTONE;VICENZA;46.32
2012;ALONTE;VICENZA;42.75
2012;ALTAVILLA VICENTINA;VICENZA;43.99
2012;ALTISSIMO;VICENZA;50.26
2012;ARCUGNANO;VICENZA;46.77
2012;ARSIERO;VICENZA;62.84
2012;ARZIGNANO;VICENZA;52.08
2012;ASIAGO;VICENZA;58.13
2012;ASIGLIANO VENETO;VICENZA;52.30
2012;BARBARANO VICENTINO;VICENZA;53.46
2012;BASSANO DEL GRAPPA;VICENZA;57.48
2012;BOLZANO VICENTINO;VICENZA;50.66
2012;BREGANZE;VICENZA;52.08
2012;BRENDOLA;VICENZA;56.88
2012;BRESSANVIDO;VICENZA;52.69
2012;BROGLIANO;VICENZA;48.05
2012;CALDOGNO;VICENZA;50.17
2012;CALTRANO;VICENZA;53.74
2012;CALVENE;VICENZA;54.03
2012;CAMISANO VICENTINO;VICENZA;49.61
2012;CAMPIGLIA DEI BERICI;VICENZA;48.78
2012;CAMPOLONGO SUL BRENTA;VICENZA;61.64
2012;CARRE';VICENZA;49.27
2012;CARTIGLIANO;VICENZA;51.81
2012;CASSOLA;VICENZA;48.89
2012;CASTEGNERO;VICENZA;46.38
2012;CASTELGOMBERTO;VICENZA;47.83
2012;CHIAMPO;VICENZA;47.30
2012;CHIUPPANO;VICENZA;56.45
2012;CISMON DEL GRAPPA;VICENZA;64.03
2012;COGOLLO DEL CENGIO;VICENZA;49.65
2012;CONCO;VICENZA;56.25
2012;CORNEDO VICENTINO;VICENZA;54.43
2012;COSTABISSARA;VICENZA;50.02
2012;CREAZZO;VICENZA;53.38
2012;CRESPADORO;VICENZA;51.23
2012;DUEVILLE;VICENZA;54.51
2012;ENEGO;VICENZA;59.59
2012;FARA VICENTINO;VICENZA;52.29
2012;FOZA;VICENZA;49.07
2012;GALLIO;VICENZA;53.96
2012;GAMBELLARA;VICENZA;52.79
2012;GAMBUGLIANO;VICENZA;41.92
2012;GRANCONA;VICENZA;44.82
2012;GRISIGNANO DI ZOCCO;VICENZA;49.33
2012;GRUMOLO DELLE ABBADESSE;VICENZA;48.89
2012;ISOLA VICENTINA;VICENZA;50.27
2012;LAGHI;VICENZA;87.69
2012;LASTEBASSE;VICENZA;91.60
2012;LONGARE;VICENZA;54.89
2012;LONIGO;VICENZA;51.30
2012;LUGO DI VICENZA;VICENZA;56.18
2012;LUSIANA;VICENZA;60.09
2012;MALO;VICENZA;49.12
2012;MARANO VICENTINO;VICENZA;51.61
2012;MAROSTICA;VICENZA;54.46
2012;MASON VICENTINO;VICENZA;52.10
2012;MOLVENA;VICENZA;51.74
2012;MONTEBELLO VICENTINO;VICENZA;49.37
2012;MONTECCHIO MAGGIORE;VICENZA;51.79
2012;MONTECCHIO PRECALCINO;VICENZA;52.64
2012;MONTE DI MALO;VICENZA;52.06
2012;MONTEGALDA;VICENZA;54.98
2012;MONTEGALDELLA;VICENZA;48.84
2012;MONTEVIALE;VICENZA;51.40
2012;MONTICELLO CONTE OTTO;VICENZA;52.11
2012;MONTORSO VICENTINO;VICENZA;54.49
2012;MOSSANO;VICENZA;56.48
2012;MUSSOLENTE;VICENZA;47.32
2012;NANTO;VICENZA;45.43
2012;NOGAROLE VICENTINO;VICENZA;42.50
2012;NOVE;VICENZA;55.22
2012;NOVENTA VICENTINA;VICENZA;52.23
2012;ORGIANO;VICENZA;53.51
2012;PEDEMONTE;VICENZA;73.80
2012;PIANEZZE;VICENZA;58.39
2012;PIOVENE ROCCHETTE;VICENZA;58.11
2012;POIANA MAGGIORE;VICENZA;51.85
2012;POSINA;VICENZA;64.84
2012;POVE DEL GRAPPA;VICENZA;53.67
2012;POZZOLEONE;VICENZA;50.89
2012;QUINTO VICENTINO;VICENZA;49.22
2012;RECOARO TERME;VICENZA;57.69
2012;ROANA;VICENZA;53.03
2012;ROMANO D'EZZELINO;VICENZA;49.07
2012;ROSA';VICENZA;50.08
2012;ROSSANO VENETO;VICENZA;54.48
2012;ROTZO;VICENZA;58.11
2012;SALCEDO;VICENZA;47.38
2012;SANDRIGO;VICENZA;53.66
2012;SAN GERMANO DEI BERICI;VICENZA;44.62
2012;SAN NAZARIO;VICENZA;45.77
2012;SAN PIETRO MUSSOLINO;VICENZA;50.88
2012;SANTORSO;VICENZA;58.10
2012;SAN VITO DI LEGUZZANO;VICENZA;50.51
2012;SARCEDO;VICENZA;50.21
2012;SAREGO;VICENZA;46.93
2012;SCHIAVON;VICENZA;50.69
2012;SCHIO;VICENZA;59.94
2012;SOLAGNA;VICENZA;52.97
2012;SOSSANO;VICENZA;54.83
2012;SOVIZZO;VICENZA;49.04
2012;TEZZE SUL BRENTA;VICENZA;45.03
2012;THIENE;VICENZA;54.05
2012;TONEZZA DEL CIMONE;VICENZA;48.31
2012;TORREBELVICINO;VICENZA;51.21
2012;TORRI DI QUARTESOLO;VICENZA;50.22
2012;TRISSINO;VICENZA;50.93
2012;VALDAGNO;VICENZA;63.29
2012;VALDASTICO;VICENZA;66.42
2012;VALLI DEL PASUBIO;VICENZA;62.06
2012;VALSTAGNA;VICENZA;63.00
2012;VELO D'ASTICO;VICENZA;53.39
2012;VICENZA;VICENZA;57.81
2012;VILLAGA;VICENZA;52.07
2012;VILLAVERLA;VICENZA;47.11
2012;ZANE';VICENZA;53.14
2012;ZERMEGHEDO;VICENZA;42.73
2012;ZOVENCEDO;VICENZA;42.27
2012;ZUGLIANO;VICENZA;53.87
2012;AGORDO;BELLUNO;53.52
2012;ALANO DI PIAVE;BELLUNO;57.95
2012;ALLEGHE;BELLUNO;63.38
2012;ARSIE';BELLUNO;68.46
2012;AURONZO DI CADORE;BELLUNO;59.70
2012;BELLUNO;BELLUNO;58.61
2012;BORCA DI CADORE;BELLUNO;54.58
2012;CALALZO DI CADORE;BELLUNO;60.47
2012;CASTELLO LAVAZZO;BELLUNO;56.02
2012;CENCENIGHE AGORDINO;BELLUNO;57.86
2012;CESIOMAGGIORE;BELLUNO;58.40
2012;CHIES D'ALPAGO;BELLUNO;62.30
2012;CIBIANA DI CADORE;BELLUNO;85.90
2012;COLLE SANTA LUCIA;BELLUNO;51.56
2012;COMELICO SUPERIORE;BELLUNO;66.09
2012;CORTINA D'AMPEZZO;BELLUNO;65.95
2012;DANTA DI CADORE;BELLUNO;55.42
2012;DOMEGGE DI CADORE;BELLUNO;60.75
2012;FALCADE;BELLUNO;62.90
2012;FARRA D'ALPAGO;BELLUNO;52.50
2012;FELTRE;BELLUNO;58.21
2012;FONZASO;BELLUNO;58.90
2012;CANALE D'AGORDO;BELLUNO;58.36
2012;FORNO DI ZOLDO;BELLUNO;63.20
2012;GOSALDO;BELLUNO;68.87
2012;LAMON;BELLUNO;68.47
2012;LA VALLE AGORDINA;BELLUNO;57.98
2012;LENTIAI;BELLUNO;62.55
2012;LIMANA;BELLUNO;52.73
2012;LIVINALLONGO DEL COL DI LANA;BELLUNO;55.18
2012;LONGARONE;BELLUNO;56.69
2012;LORENZAGO DI CADORE;BELLUNO;64.50
2012;LOZZO DI CADORE;BELLUNO;57.14
2012;MEL;BELLUNO;60.37
2012;OSPITALE DI CADORE;BELLUNO;64.06
2012;PEDAVENA;BELLUNO;56.77
2012;PERAROLO DI CADORE;BELLUNO;56.02
2012;PIEVE D'ALPAGO;BELLUNO;56.43
2012;PIEVE DI CADORE;BELLUNO;61.14
2012;PONTE NELLE ALPI;BELLUNO;50.08
2012;PUOS D'ALPAGO;BELLUNO;52.88
2012;QUERO;BELLUNO;53.25
2012;RIVAMONTE AGORDINO;BELLUNO;59.80
2012;ROCCA PIETORE;BELLUNO;58.53
2012;SAN GREGORIO NELLE ALPI;BELLUNO;52.03
2012;SAN NICOLO' DI COMELICO;BELLUNO;49.63
2012;SAN PIETRO DI CADORE;BELLUNO;52.68
2012;SANTA GIUSTINA;BELLUNO;56.84
2012;SAN TOMASO AGORDINO;BELLUNO;64.62
2012;SANTO STEFANO DI CADORE;BELLUNO;51.66
2012;SAN VITO DI CADORE;BELLUNO;54.21
2012;SAPPADA;BELLUNO;57.73
2012;SEDICO;BELLUNO;54.01
2012;SELVA DI CADORE;BELLUNO;50.44
2012;SEREN DEL GRAPPA;BELLUNO;55.04
2012;SOSPIROLO;BELLUNO;57.91
2012;SOVERZENE;BELLUNO;62.45
2012;SOVRAMONTE;BELLUNO;58.95
2012;TAIBON AGORDINO;BELLUNO;54.26
2012;TAMBRE;BELLUNO;56.64
2012;TRICHIANA;BELLUNO;54.53
2012;VALLADA AGORDINA;BELLUNO;79.00
2012;VALLE DI CADORE;BELLUNO;57.89
2012;VAS;BELLUNO;54.03
2012;VIGO DI CADORE;BELLUNO;59.31
2012;VODO CADORE;BELLUNO;51.69
2012;VOLTAGO AGORDINO;BELLUNO;63.62
2012;ZOLDO ALTO;BELLUNO;56.58
2012;ZOPPE' DI CADORE;BELLUNO;64.71
2012;ALTIVOLE;TREVISO;47.48
2012;ARCADE;TREVISO;47.84
2012;ASOLO;TREVISO;49.50
2012;BORSO DEL GRAPPA;TREVISO;49.91
2012;BREDA DI PIAVE;TREVISO;50.57
2012;CAERANO DI SAN MARCO;TREVISO;51.13
2012;CAPPELLA MAGGIORE;TREVISO;56.07
2012;CARBONERA;TREVISO;51.51
2012;CASALE SUL SILE;TREVISO;49.59
2012;CASIER;TREVISO;50.98
2012;CASTELCUCCO;TREVISO;54.25
2012;CASTELFRANCO VENETO;TREVISO;53.96
2012;CASTELLO DI GODEGO;TREVISO;46.88
2012;CAVASO DEL TOMBA;TREVISO;55.89
2012;CESSALTO;TREVISO;54.75
2012;CHIARANO;TREVISO;50.92
2012;CIMADOLMO;TREVISO;51.74
2012;CISON DI VALMARINO;TREVISO;58.90
2012;CODOGNE';TREVISO;52.23
2012;COLLE UMBERTO;TREVISO;51.31
2012;CONEGLIANO;TREVISO;61.16
2012;CORDIGNANO;TREVISO;54.76
2012;CORNUDA;TREVISO;54.15
2012;CRESPANO DEL GRAPPA;TREVISO;64.95
2012;CROCETTA DEL MONTELLO;TREVISO;54.46
2012;FARRA DI SOLIGO;TREVISO;56.62
2012;FOLLINA;TREVISO;57.90
2012;FONTANELLE;TREVISO;50.26
2012;FONTE;TREVISO;52.77
2012;FREGONA;TREVISO;57.49
2012;GAIARINE;TREVISO;56.44
2012;GIAVERA DEL MONTELLO;TREVISO;50.33
2012;GODEGA DI SANT'URBANO;TREVISO;58.40
2012;GORGO AL MONTICANO;TREVISO;47.27
2012;ISTRANA;TREVISO;43.96
2012;LORIA;TREVISO;46.84
2012;MANSUE';TREVISO;49.97
2012;MARENO DI PIAVE;TREVISO;51.32
2012;MASER;TREVISO;53.19
2012;MASERADA SUL PIAVE;TREVISO;53.35
2012;MEDUNA DI LIVENZA;TREVISO;58.41
2012;MIANE;TREVISO;55.75
2012;MOGLIANO VENETO;TREVISO;57.43
2012;MONASTIER DI TREVISO;TREVISO;52.65
2012;MONFUMO;TREVISO;50.42
2012;MONTEBELLUNA;TREVISO;53.08
2012;MORGANO;TREVISO;48.17
2012;MORIAGO DELLA BATTAGLIA;TREVISO;58.32
2012;MOTTA DI LIVENZA;TREVISO;50.77
2012;NERVESA DELLA BATTAGLIA;TREVISO;58.80
2012;ODERZO;TREVISO;55.87
2012;ORMELLE;TREVISO;50.15
2012;ORSAGO;TREVISO;60.16
2012;PADERNO DEL GRAPPA;TREVISO;53.07
2012;PAESE;TREVISO;47.37
2012;PEDEROBBA;TREVISO;55.25
2012;PIEVE DI SOLIGO;TREVISO;53.80
2012;PONTE DI PIAVE;TREVISO;51.68
2012;PONZANO VENETO;TREVISO;47.60
2012;PORTOBUFFOLE';TREVISO;47.05
2012;POSSAGNO;TREVISO;56.77
2012;POVEGLIANO;TREVISO;47.20
2012;PREGANZIOL;TREVISO;49.98
2012;QUINTO DI TREVISO;TREVISO;50.94
2012;REFRONTOLO;TREVISO;56.26
2012;RESANA;TREVISO;46.31
2012;REVINE LAGO;TREVISO;56.37
2012;RIESE PIO X;TREVISO;44.34
2012;RONCADE;TREVISO;53.35
2012;SALGAREDA;TREVISO;50.20
2012;SAN BIAGIO DI CALLALTA;TREVISO;51.26
2012;SAN FIOR;TREVISO;52.16
2012;SAN PIETRO DI FELETTO;TREVISO;59.18
2012;SAN POLO DI PIAVE;TREVISO;53.76
2012;SANTA LUCIA DI PIAVE;TREVISO;52.74
2012;SAN VENDEMIANO;TREVISO;53.69
2012;SAN ZENONE DEGLI EZZELINI;TREVISO;47.48
2012;SARMEDE;TREVISO;53.54
2012;SEGUSINO;TREVISO;58.70
2012;SERNAGLIA DELLA BATTAGLIA;TREVISO;59.93
2012;SILEA;TREVISO;54.28
2012;SPRESIANO;TREVISO;52.40
